shell_id,tow,samp_grp,rcode,shell_num,whole_wt,sex,gonad,meat_condition,size,mud_blister,shell_worm,damage,shell_retained,meat_weight,samptime
897,19010063,2,74120,15,,1,3,0,95.00,0,0,0,1,,2019-05-10 15:51:08
898,19010063,2,74120,16,,1,3,0,72.00,0,0,0,1,,2019-05-10 15:51:40
899,19010063,2,74120,17,,1,1,0,63.00,0,0,0,1,,2019-05-10 15:52:18
900,19010063,2,74120,18,,0,0,0,30.00,0,0,0,1,,2019-05-10 15:52:32
901,19010063,2,74120,19,,0,0,0,33.00,0,0,0,1,,2019-05-10 15:52:48
902,19010063,2,74120,20,,0,0,0,35.00,0,0,0,1,,2019-05-10 15:52:57
903,19010065,1,74120,1,144,2,3,0,118.00,0,0,0,1,9,2019-05-10 16:39:42
904,19010065,1,74120,2,213,1,3,0,128.00,1,1,0,1,13,2019-05-10 16:39:59
905,19010065,1,74120,3,170,2,3,0,124.00,0,1,0,1,13,2019-05-10 16:40:05
906,19010065,1,74120,4,204,2,3,0,128.00,0,1,0,1,13,2019-05-10 16:40:29
907,19010065,1,74120,5,216,1,3,0,128.00,0,0,0,1,16,2019-05-10 16:40:41
908,19010065,1,74120,6,193,1,3,0,129.00,0,1,0,1,14,2019-05-10 16:40:44
909,19010065,1,74120,7,221,1,3,0,137.00,1,1,0,1,15,2019-05-10 16:40:55
910,19010065,1,74120,8,296,2,3,0,143.00,0,1,0,1,16,2019-05-10 16:41:07
911,19010065,1,74120,9,200,2,3,0,133.00,1,1,0,1,15,2019-05-10 16:41:21
912,19010065,1,74120,10,234,1,3,0,133.00,1,1,0,1,16,2019-05-10 16:41:27
913,19010066,1,74120,1,293,1,3,0,150.00,1,1,31,1,23,2019-05-10 16:41:31
914,19010066,1,74120,2,221,1,3,0,130.00,0,0,0,1,17,2019-05-10 17:11:18
915,19010066,1,74120,3,214,1,3,0,129.00,0,0,0,1,14,2019-05-10 17:11:24
916,19010066,1,74120,4,275,1,3,0,148.00,0,0,21,1,21,2019-05-10 17:11:32
917,19010066,1,74120,5,185,1,3,0,123.00,0,0,0,1,15,2019-05-10 17:11:37
918,19010066,1,74120,6,221,2,3,0,130.00,1,1,0,1,13,2019-05-10 17:11:42
919,19010066,1,74120,7,196,2,3,0,126.00,1,0,61,1,17,2019-05-10 17:11:50
920,19010066,1,74120,8,227,1,3,0,133.00,0,1,0,1,21,2019-05-10 17:11:57
921,19010066,1,74120,9,216,1,3,0,136.00,0,0,152,1,21,2019-05-10 17:12:02
922,19010066,1,74120,10,338,2,3,0,149.00,1,1,152,1,28,2019-05-10 17:12:08
923,19010066,2,74120,11,,1,3,0,77.00,0,0,0,1,,2019-05-10 17:25:23
924,19010066,2,74120,12,,1,2,0,68.00,0,0,0,1,,2019-05-10 17:27:52
925,19010066,2,74120,13,,0,0,0,40.00,0,0,0,1,,2019-05-10 17:28:05
926,19010066,2,74120,14,,0,0,0,36.00,0,0,0,1,,2019-05-10 17:28:16
927,19010066,2,74120,15,,0,0,0,31.00,0,0,0,1,,2019-05-10 17:28:32
928,19010067,1,74120,1,141,1,3,0,112.00,0,0,0,1,8,2019-05-10 17:28:44
929,19010067,1,74120,2,190,2,3,0,123.00,0,0,0,1,9,2019-05-10 17:55:40
930,19010067,1,74120,3,268,2,3,0,137.00,1,1,0,1,19,2019-05-10 17:55:52
931,19010067,1,74120,4,268,2,3,1,139.00,0,1,2,1,16,2019-05-10 17:55:55
932,19010067,1,74120,5,331,1,3,0,146.00,0,3,51,1,19,2019-05-10 17:56:00
933,19010067,1,74120,6,165,2,3,0,118.00,0,0,0,1,10,2019-05-10 17:56:05
934,19010067,1,74120,7,135,2,3,0,110.00,0,0,0,1,8,2019-05-10 17:56:12
935,19010067,1,74120,8,137,1,3,0,113.00,0,0,0,1,9,2019-05-10 17:56:17
936,19010067,1,74120,9,198,1,3,0,130.00,0,0,21,1,13,2019-05-10 17:56:23
937,19010067,1,74120,10,147,2,3,0,112.00,0,0,0,1,7,2019-05-10 17:56:27
938,19010067,2,74120,11,,2,3,0,99.00,0,0,0,1,,2019-05-10 18:10:54
939,19010067,2,74120,12,,2,1,0,79.00,0,0,0,1,,2019-05-10 18:11:28
940,19010067,2,74120,13,,1,3,0,90.00,0,0,0,1,,2019-05-10 18:11:50
941,19010067,2,74120,14,,0,0,0,37.00,0,0,0,1,,2019-05-10 18:12:10
942,19010067,2,74120,15,,0,0,0,36.00,0,0,0,1,,2019-05-10 18:12:16
943,19010067,2,74120,16,,0,0,0,34.00,0,0,0,1,,2019-05-10 18:12:42
944,19010068,1,74120,1,217,2,3,0,136.00,0,1,21,1,16,2019-05-11 07:35:59
945,19010068,1,74120,2,232,1,3,0,135.00,1,1,1,1,16,2019-05-11 08:22:15
946,19010068,1,74120,3,206,2,2,0,133.00,0,0,1,1,18,2019-05-11 08:22:23
947,19010068,1,74120,4,224,2,2,0,137.00,1,1,1,1,17,2019-05-11 08:22:28
948,19010068,1,74120,5,209,2,2,0,130.00,1,1,1,1,13,2019-05-11 08:22:48
949,19010068,1,74120,6,214,1,3,0,136.00,0,0,0,1,18,2019-05-11 08:22:50
950,19010068,1,74120,7,264,1,3,0,139.00,1,1,2,1,21,2019-05-11 08:22:51
951,19010068,1,74120,8,176,1,3,0,129.00,0,0,0,1,15,2019-05-11 08:22:59
952,19010068,1,74120,9,247,2,3,0,143.00,1,1,2,1,16,2019-05-11 08:23:03
953,19010068,1,74120,10,191,1,3,0,134.00,1,1,0,1,13,2019-05-11 08:23:09
954,19010068,2,74120,11,,1,2,0,65.00,0,0,0,1,,2019-05-11 08:37:22
955,19010068,2,74120,12,,1,2,0,61.00,0,0,0,1,,2019-05-11 08:38:43
956,19010068,2,74120,13,,2,2,0,65.00,0,0,0,1,,2019-05-11 08:38:53
957,19010069,1,74120,1,171,2,3,0,124.00,0,0,0,1,12,2019-05-11 08:39:03
958,19010069,1,74120,2,189,1,3,0,118.00,1,1,0,1,13,2019-05-11 08:56:43
959,19010069,1,74120,3,181,1,3,0,122.00,1,0,0,1,15,2019-05-11 08:57:14
960,19010069,1,74120,4,208,1,2,0,134.00,0,1,0,1,15,2019-05-11 08:57:23
961,19010069,1,74120,5,182,2,3,0,124.00,0,0,0,1,12,2019-05-11 08:57:28
962,19010069,1,74120,6,168,1,2,0,124.00,0,0,0,1,11,2019-05-11 08:57:33
963,19010069,1,74120,7,134,1,3,0,115.00,0,0,0,1,9,2019-05-11 08:57:37
964,19010069,1,74120,8,103,1,3,0,106.00,0,0,0,1,6,2019-05-11 08:57:43
965,19010069,1,74120,9,144,1,3,0,119.00,1,0,3,1,11,2019-05-11 08:57:49
966,19010069,1,74120,10,90,1,3,0,104.00,0,0,0,1,7,2019-05-11 08:57:52
967,19010069,2,74120,11,,1,2,0,74.00,0,0,0,1,,2019-05-11 08:57:56
968,19010069,2,74120,12,,1,3,0,97.00,0,0,0,1,,2019-05-11 09:12:20
969,19010069,2,74120,13,,1,3,0,91.00,0,0,0,1,,2019-05-11 09:12:33
970,19010069,2,74120,14,,0,0,0,26.00,0,0,0,1,,2019-05-11 09:12:44
971,19010069,2,74120,15,,0,0,0,27.00,0,0,0,1,,2019-05-11 09:13:29
972,19010069,2,74120,16,,0,0,0,30.00,0,0,0,1,,2019-05-11 09:13:32
973,19010070,1,74120,1,165,2,3,0,121.00,0,0,0,1,11,2019-05-11 09:13:36
974,19010070,1,74120,2,137,1,3,0,110.00,1,1,0,1,9,2019-05-11 09:31:00
975,19010070,1,74120,3,112,2,3,0,107.00,0,1,0,1,8,2019-05-11 09:31:14
976,19010070,2,74120,11,,1,2,0,71.00,0,0,0,1,,2019-05-11 09:35:24
977,19010070,2,74120,12,,1,2,0,57.00,0,0,0,1,,2019-05-11 09:36:59
978,19010070,2,74120,13,,2,2,0,69.00,0,0,0,1,,2019-05-11 09:37:24
979,19010070,2,74120,14,,2,2,0,70.00,0,0,0,1,,2019-05-11 09:37:37
980,19010071,1,74120,1,178,1,3,0,126.00,0,0,0,1,12,2019-05-11 10:08:33
981,19010071,1,74120,2,213,2,2,1,135.00,0,1,1,1,17,2019-05-11 10:08:46
982,19010071,1,74120,3,198,2,3,0,128.00,0,0,0,1,15,2019-05-11 10:08:51
983,19010071,1,74120,4,167,2,3,0,127.00,0,1,0,1,13,2019-05-11 10:08:56
984,19010071,1,74120,5,241,2,3,0,138.00,0,1,0,1,18,2019-05-11 10:09:04
985,19010071,1,74120,6,240,1,3,0,129.00,0,0,0,1,15,2019-05-11 10:09:09
986,19010071,1,74120,7,168,2,3,0,126.00,1,0,0,1,16,2019-05-11 10:09:14
987,19010071,1,74120,8,95,2,3,0,105.00,0,0,0,1,7,2019-05-11 10:09:19
988,19010071,1,74120,9,112,2,3,0,105.00,0,0,0,1,8,2019-05-11 10:09:28
989,19010071,1,74120,10,104,1,3,0,109.00,0,0,0,1,6,2019-05-11 10:09:29
990,19010071,2,74120,11,,1,3,0,86.00,0,0,0,1,,2019-05-11 10:21:25
991,19010071,2,74120,12,,0,0,0,30.00,0,0,0,1,,2019-05-11 10:23:33
992,19010071,2,74120,13,,0,0,0,26.00,0,0,0,1,,2019-05-11 10:23:53
993,19010071,2,74120,14,,0,0,0,25.00,0,0,0,1,,2019-05-11 10:24:14
994,19010073,1,74120,1,238,1,3,0,136.00,0,1,0,1,20,2019-05-11 11:16:18
995,19010073,1,74120,2,263,1,3,0,139.00,1,1,0,1,20,2019-05-11 11:17:09
996,19010073,1,74120,3,230,1,3,0,137.00,1,1,0,1,18,2019-05-11 11:17:17
997,19010073,1,74120,4,185,2,3,0,136.00,1,0,0,1,15,2019-05-11 11:17:24
998,19010073,1,74120,5,219,2,2,0,134.00,1,0,0,1,18,2019-05-11 11:17:31
999,19010073,1,74120,6,201,1,3,0,128.00,1,1,21,1,20,2019-05-11 11:17:40
1000,19010073,1,74120,7,209,1,3,1,136.00,0,1,0,1,19,2019-05-11 11:17:48
1001,19010073,1,74120,8,188,1,3,0,124.00,0,0,0,1,14,2019-05-11 11:17:57
1002,19010073,1,74120,9,260,2,2,0,143.00,1,0,0,1,21,2019-05-11 11:18:01
1003,19010073,1,74120,10,196,1,2,0,128.00,1,0,0,1,14,2019-05-11 11:18:05
1004,19010074,1,74120,1,171,2,3,0,127.00,0,1,0,1,9,2019-05-11 11:33:49
1005,19010074,1,74120,2,173,2,3,0,124.00,0,0,5,1,11,2019-05-11 11:51:59
1006,19010074,1,74120,3,226,2,2,0,134.00,1,1,1,1,18,2019-05-11 11:52:08
1007,19010074,1,74120,4,170,1,3,0,124.00,0,0,0,1,12,2019-05-11 11:52:14
1008,19010074,1,74120,5,188,1,3,0,128.00,0,0,0,1,20,2019-05-11 11:52:17
1009,19010074,1,74120,6,193,1,3,0,129.00,0,0,0,1,13,2019-05-11 11:52:21
1010,19010074,1,74120,7,169,1,3,0,124.00,1,1,0,1,14,2019-05-11 11:52:26
1011,19010074,1,74120,8,187,1,3,0,131.00,0,1,0,1,17,2019-05-11 11:52:32
1012,19010074,1,74120,9,139,2,3,0,118.00,0,0,0,1,10,2019-05-11 11:52:41
1013,19010074,1,74120,10,113,1,3,0,112.00,0,0,0,1,9,2019-05-11 11:52:44
1014,19010074,2,74120,11,,1,3,0,96.00,0,0,0,1,,2019-05-11 11:52:47
1015,19010074,2,74120,12,,1,3,0,97.00,0,0,0,1,,2019-05-11 12:09:40
1016,19010074,2,74120,13,,1,3,0,96.00,0,0,0,1,,2019-05-11 12:09:53
1017,19010074,2,74120,14,,1,3,0,86.00,0,0,0,1,,2019-05-11 12:10:07
1018,19010074,2,74120,15,,1,3,0,83.00,0,0,0,1,,2019-05-11 12:10:19
1019,19010074,2,74120,16,,1,3,0,81.00,0,0,0,1,,2019-05-11 12:10:31
1020,19010074,2,74120,17,,1,3,0,73.00,0,0,0,1,,2019-05-11 12:10:46
1021,19010074,2,74120,18,,2,2,0,98.00,0,0,0,1,,2019-05-11 12:11:00
1022,19010074,2,74120,19,,2,2,0,77.00,0,0,0,1,,2019-05-11 12:11:18
1023,19010074,2,74120,20,,0,0,0,30.00,0,0,0,1,,2019-05-11 12:11:28
1024,19010075,1,74120,1,211,2,3,0,134.00,0,0,0,1,19,2019-05-11 12:11:36
1025,19010075,1,74120,2,261,2,3,0,140.00,0,1,0,1,21,2019-05-11 12:26:50
1026,19010075,1,74120,3,105,2,3,0,110.00,0,0,0,1,9,2019-05-11 12:26:58
1027,19010075,1,74120,4,182,2,2,0,133.00,0,0,6,1,16,2019-05-11 12:27:07
1028,19010075,1,74120,5,238,1,3,0,144.00,0,0,1,1,19,2019-05-11 12:27:12
1029,19010075,1,74120,6,171,1,3,0,125.00,1,0,0,1,13,2019-05-11 12:27:15
1030,19010075,1,74120,7,155,2,2,0,124.00,0,0,125,1,14,2019-05-11 12:27:20
1031,19010075,1,74120,8,264,2,3,0,143.00,0,1,0,1,22,2019-05-11 12:27:23
1032,19010075,1,74120,9,210,1,3,0,136.00,0,1,0,1,20,2019-05-11 12:27:28
1033,19010075,1,74120,10,159,1,3,0,126.00,0,0,0,1,13,2019-05-11 12:27:38
1034,19010076,1,74120,1,196,1,3,0,131.00,0,1,0,1,13,2019-05-11 13:32:29
1035,19010076,1,74120,2,192,2,2,0,129.00,0,1,0,1,17,2019-05-11 13:32:52
1036,19010076,1,74120,3,165,1,3,0,126.00,0,1,0,1,12,2019-05-11 13:32:55
1037,19010076,1,74120,4,231,1,3,0,134.00,0,1,0,1,16,2019-05-11 13:33:01
1038,19010076,1,74120,5,170,2,3,0,126.00,1,1,21,1,12,2019-05-11 13:33:07
1039,19010076,1,74120,6,229,2,3,0,134.00,0,0,1,1,15,2019-05-11 13:33:13
1040,19010076,1,74120,7,239,2,3,0,130.00,0,0,0,1,15,2019-05-11 13:33:23
1041,19010076,1,74120,8,172,2,3,0,127.00,0,0,0,1,13,2019-05-11 13:33:30
1042,19010076,1,74120,9,160,1,3,0,125.00,0,0,0,1,10,2019-05-11 13:33:36
1043,19010076,1,74120,10,153,2,3,0,123.00,1,0,0,1,11,2019-05-11 13:33:42
1044,19010076,2,74120,11,,1,3,0,99.00,0,0,0,1,,2019-05-11 13:45:56
1045,19010077,1,74120,1,206,2,3,0,133.00,1,1,1,1,17,2019-05-11 13:46:41
1046,19010077,1,74120,2,211,2,3,0,136.00,0,0,0,1,15,2019-05-11 14:04:01
1047,19010077,1,74120,3,241,1,3,0,138.00,1,1,1,1,15,2019-05-11 14:04:05
1048,19010077,1,74120,4,172,2,3,0,128.00,0,0,1,1,16,2019-05-11 14:04:08
1049,19010077,1,74120,5,250,1,2,0,136.00,1,1,1,1,16,2019-05-11 14:04:17
1050,19010077,1,74120,6,215,2,3,0,108.00,0,0,0,1,7,2019-05-11 14:04:25
1051,19010077,1,74120,7,240,1,3,0,138.00,0,1,0,1,14,2019-05-11 14:04:28
1052,19010077,1,74120,8,107,2,3,0,135.00,0,0,0,1,16,2019-05-11 14:04:30
1053,19010077,1,74120,9,109,1,3,0,108.00,0,0,0,1,7,2019-05-11 14:04:37
1054,19010077,1,74120,10,87,1,3,0,101.00,0,0,0,1,6,2019-05-11 14:04:39
1055,19010078,1,74120,1,195,1,3,0,133.00,0,1,1,1,13,2019-05-11 14:04:43
1056,19010078,1,74120,2,209,2,3,0,129.00,0,0,1,1,11,2019-05-11 14:35:47
1057,19010078,2,74120,11,,1,1,0,57.00,0,0,0,1,,2019-05-11 14:35:51
1058,19010079,1,74120,1,245,1,3,0,136.00,0,1,1,1,20,2019-05-11 14:36:48
1059,19010079,1,74120,2,281,1,3,0,135.00,0,1,1,1,23,2019-05-11 15:07:08
1060,19010079,1,74120,3,190,2,3,0,136.00,0,0,1,1,16,2019-05-11 15:07:14
1061,19010079,1,74120,4,196,2,3,0,133.00,0,0,1,1,13,2019-05-11 15:07:20
1062,19010079,1,74120,5,253,1,3,0,139.00,0,0,0,1,19,2019-05-11 15:07:26
1063,19010079,1,74120,6,181,1,3,0,134.00,0,1,12,1,11,2019-05-11 15:07:30
1064,19010081,1,74120,1,86,1,3,0,103.00,0,0,21,1,7,2019-05-11 16:08:19
1065,19010081,2,74120,11,,2,3,0,85.00,0,0,0,1,,2019-05-11 16:10:00
1066,19010082,1,74120,1,165,1,3,0,120.00,0,0,0,1,11,2019-05-11 16:10:36
1067,19010082,1,74120,2,226,2,3,0,134.00,0,1,0,1,16,2019-05-11 16:40:21
1068,19010082,1,74120,3,219,2,3,0,138.00,1,1,0,1,15,2019-05-11 16:40:32
1069,19010082,1,74120,4,181,1,3,0,129.00,0,1,5,1,12,2019-05-11 16:40:33
1070,19010082,1,74120,5,179,1,3,0,129.00,0,1,6,1,11,2019-05-11 16:40:40
1071,19010082,1,74120,6,196,1,3,0,124.00,0,0,0,1,13,2019-05-11 16:40:42
1072,19010082,1,74120,7,225,1,3,0,143.00,0,0,0,1,18,2019-05-11 16:40:48
1073,19010082,1,74120,8,157,1,3,0,126.00,0,0,0,1,10,2019-05-11 16:40:53
1074,19010082,1,74120,9,137,1,3,0,118.00,0,0,0,1,8,2019-05-11 16:40:57
1075,19010082,1,74120,10,106,1,3,0,112.00,0,0,0,1,7,2019-05-11 16:41:01
1076,19010083,1,74120,1,169,1,3,0,125.00,0,0,0,1,11,2019-05-11 16:41:04
1077,19010083,1,74120,2,172,1,3,0,126.00,0,0,1,1,11,2019-05-11 17:10:57
1078,19010083,1,74120,3,214,2,3,0,132.00,0,0,12,1,15,2019-05-11 17:11:04
1079,19010083,1,74120,4,155,1,3,0,123.00,0,0,0,1,10,2019-05-11 17:11:11
1080,19010083,1,74120,5,141,2,3,0,116.00,0,0,0,1,8,2019-05-11 17:11:15
1081,19010083,1,74120,6,195,1,3,0,134.00,0,0,0,1,14,2019-05-11 17:11:19
1082,19010083,1,74120,7,170,1,3,0,126.00,0,0,5,1,12,2019-05-11 17:11:23
1083,19010083,1,74120,8,124,2,2,0,115.00,0,0,0,1,8,2019-05-11 17:11:31
1084,19010084,1,74120,1,170,1,3,0,126.00,0,0,0,1,12,2019-05-11 17:20:22
1085,19010084,1,74120,2,208,1,3,0,130.00,1,1,0,1,15,2019-05-11 17:46:32
1086,19010084,1,74120,3,124,2,3,0,116.00,0,0,0,1,9,2019-05-11 17:46:36
1087,19010084,1,74120,4,183,2,3,0,127.00,0,1,0,1,14,2019-05-11 17:46:43
1088,19010084,1,74120,5,130,2,3,0,116.00,0,0,0,1,9,2019-05-11 17:46:49
1089,19010084,1,74120,6,184,2,2,0,126.00,0,1,0,1,12,2019-05-11 17:46:55
1090,19010084,1,74120,7,147,1,3,0,118.00,0,0,0,1,9,2019-05-11 17:46:59
1091,19010084,1,74120,8,137,2,3,0,118.00,0,0,0,1,10,2019-05-11 17:47:02
1092,19010084,1,74120,9,163,2,3,0,123.00,0,1,0,1,11,2019-05-11 17:47:06
1093,19010084,1,74120,10,185,2,3,0,129.00,1,1,0,1,15,2019-05-11 17:47:09
1094,19010084,2,74120,11,,1,3,0,93.00,0,0,0,1,,2019-05-11 17:59:40
1095,19010084,2,74120,12,,1,3,0,91.00,0,0,0,1,,2019-05-11 18:01:32
1096,19010084,2,74120,13,,1,2,0,62.00,0,0,0,1,,2019-05-11 18:01:43
1097,19010084,2,74120,14,,1,2,0,53.00,0,0,0,1,,2019-05-11 18:01:53
1098,19010085,1,74120,1,284,1,3,0,134.00,1,1,12,1,19,2019-05-11 18:02:04
1099,19010085,1,74120,2,262,1,3,1,134.00,1,1,12,1,15,2019-05-11 18:19:09
1100,19010085,1,74120,3,213,1,3,0,132.00,0,0,1,1,13,2019-05-11 18:19:54
1101,19010085,1,74120,4,238,1,3,1,136.00,1,1,12,1,17,2019-05-11 18:19:59
1102,19010085,1,74120,5,244,2,3,0,143.00,0,1,0,1,21,2019-05-11 18:20:05
1103,19010085,1,74120,6,206,2,3,0,135.00,0,0,1,1,18,2019-05-11 18:20:12
1104,19010085,1,74120,7,172,2,3,0,124.00,0,0,1,1,10,2019-05-11 18:20:14
1105,19010085,1,74120,8,127,2,2,0,113.00,0,0,0,1,7,2019-05-11 18:20:19
1106,19010085,1,74120,9,130,1,3,0,113.00,0,1,0,1,8,2019-05-11 18:20:27
1107,19010085,1,74120,10,214,1,3,0,141.00,0,1,16,1,17,2019-05-11 18:20:31
1108,19010085,2,74120,11,,1,2,0,93.00,0,0,0,1,,2019-05-11 18:20:39
1109,19010085,2,74120,12,,1,3,0,100.00,0,0,0,1,,2019-05-11 18:37:29
1110,19010085,2,74120,13,,2,3,0,92.00,0,0,0,1,,2019-05-11 18:37:39
1111,19010086,1,74120,1,177,2,3,0,122.00,0,0,0,1,13,2019-05-11 18:37:48
1112,19010086,1,74120,2,169,1,3,0,125.00,0,0,0,1,12,2019-05-11 18:49:32
1113,19010086,1,74120,3,195,2,3,0,134.00,0,0,0,1,15,2019-05-11 18:49:36
1114,19010086,1,74120,4,159,1,3,0,122.00,0,0,1,1,11,2019-05-11 18:49:41
1115,19010086,1,74120,5,196,1,3,0,133.00,0,0,1,1,13,2019-05-11 18:49:53
1116,19010086,1,74120,6,189,2,3,0,127.00,0,0,1,1,13,2019-05-11 18:49:58
1117,19010086,1,74120,7,168,1,3,0,125.00,0,0,0,1,12,2019-05-11 18:50:04
1118,19010086,1,74120,8,225,2,3,0,140.00,0,0,0,1,14,2019-05-11 18:50:10
1119,19010086,1,74120,9,205,2,3,0,134.00,1,1,1,1,13,2019-05-11 18:50:29
1120,19010086,1,74120,10,175,2,3,0,132.00,1,1,1,1,12,2019-05-11 18:50:35
1121,19010087,1,74120,1,240,2,3,0,128.00,1,1,1,1,19,2019-05-12 08:21:37
1122,19010087,1,74120,2,243,1,3,0,130.00,1,1,1,1,16,2019-05-12 08:23:13
1123,19010087,1,74120,3,158,1,3,0,122.00,0,0,0,1,9,2019-05-12 08:23:19
1124,19010087,1,74120,4,142,1,3,0,119.00,0,0,0,1,9,2019-05-12 08:23:24
1125,19010087,1,74120,5,192,1,3,0,135.00,0,1,0,1,13,2019-05-12 08:23:30
1126,19010087,1,74120,6,140,2,3,0,117.00,0,0,0,1,10,2019-05-12 08:23:32
1127,19010087,1,74120,7,203,2,3,1,130.00,1,1,12,1,19,2019-05-12 08:23:39
1128,19010087,1,74120,8,116,1,3,0,111.00,0,0,0,1,8,2019-05-12 08:23:44
1129,19010087,1,74120,9,181,1,3,0,131.00,0,0,0,1,12,2019-05-12 08:23:50
1130,19010087,1,74120,10,121,1,3,0,113.00,0,0,0,1,8,2019-05-12 08:23:55
1131,19010087,2,74120,11,,1,3,0,98.00,0,0,0,1,,2019-05-12 08:36:21
1132,19010087,2,74120,12,,2,3,0,90.00,0,0,0,1,,2019-05-12 08:37:00
1133,19010087,2,74120,13,,2,3,0,91.00,0,0,0,1,,2019-05-12 08:37:26
1134,19010087,2,74120,14,,2,3,0,96.00,0,0,0,1,,2019-05-12 08:37:35
1135,19010087,2,74120,15,,0,0,0,24.00,0,0,0,1,,2019-05-12 08:37:45
1136,19010089,1,74120,1,188,1,3,0,124.00,0,0,0,1,13,2019-05-12 08:38:05
1137,19010089,1,74120,2,178,2,3,0,121.00,0,0,0,1,11,2019-05-12 09:28:59
1138,19010089,1,74120,3,177,1,3,0,123.00,0,1,0,1,11,2019-05-12 09:29:05
1139,19010089,1,74120,4,200,1,3,0,133.00,1,1,0,1,13,2019-05-12 09:29:11
1140,19010089,1,74120,5,159,2,3,0,128.00,0,0,0,1,11,2019-05-12 09:29:16
1141,19010090,1,74120,1,307,2,3,0,151.00,0,1,1,1,19,2019-05-12 09:29:21
1142,19010090,1,74120,2,93,1,3,0,103.00,0,0,0,1,5,2019-05-12 10:04:00
1143,19010090,1,74120,3,185,2,3,0,123.00,0,0,0,1,11,2019-05-12 10:04:09
1144,19010090,1,74120,4,120,1,2,0,108.00,0,0,0,1,7,2019-05-12 10:04:14
1145,19010090,1,74120,5,183,1,2,0,135.00,0,0,0,1,13,2019-05-12 10:04:18
1146,19010090,1,74120,6,178,1,3,0,127.00,0,0,0,1,12,2019-05-12 10:04:22
1147,19010090,1,74120,7,115,1,3,0,111.00,0,0,0,1,6,2019-05-12 10:04:26
1148,19010090,1,74120,8,112,2,3,0,108.00,0,0,0,1,7,2019-05-12 10:04:34
1149,19010090,1,74120,9,103,1,3,0,104.00,0,0,6,1,7,2019-05-12 10:04:35
1150,19010090,1,74120,10,100,1,3,0,108.00,0,0,0,1,6,2019-05-12 10:04:37
1151,19010090,2,74120,11,,1,3,0,94.00,0,0,0,1,,2019-05-12 10:13:35
1152,19010090,2,74120,12,,1,3,0,97.00,0,0,0,1,,2019-05-12 10:15:17
1153,19010090,2,74120,13,,2,3,0,95.00,0,0,0,1,,2019-05-12 10:15:25
1154,19010090,2,74120,14,,0,0,0,31.00,0,0,0,1,,2019-05-12 10:15:48
1155,19010091,1,74120,1,232,1,3,0,134.00,0,0,0,1,16,2019-05-12 10:16:02
1156,19010091,1,74120,2,188,1,3,0,130.00,0,0,0,1,11,2019-05-12 10:34:58
1157,19010091,1,74120,3,268,1,3,0,144.00,0,0,12,1,19,2019-05-12 10:35:03
1158,19010091,1,74120,4,197,1,3,0,130.00,0,0,0,1,13,2019-05-12 10:35:10
1159,19010091,1,74120,5,224,1,3,1,130.00,0,1,12,1,13,2019-05-12 10:35:18
1160,19010091,1,74120,6,166,1,3,0,124.00,0,0,0,1,10,2019-05-12 10:35:25
1161,19010091,1,74120,7,85,2,2,0,104.00,0,0,0,1,6,2019-05-12 10:35:29
1162,19010091,1,74120,8,229,1,3,1,139.00,1,1,1,1,16,2019-05-12 10:35:33
1163,19010091,1,74120,9,92,2,3,0,102.00,0,0,0,1,5,2019-05-12 10:35:39
1164,19010091,1,74120,10,227,2,2,1,130.00,1,1,12,1,6,2019-05-12 10:35:42
1165,19010091,2,74120,11,,1,2,0,98.00,0,0,0,1,,2019-05-12 10:35:47
1166,19010091,2,74120,12,,1,2,0,88.00,0,0,0,1,,2019-05-12 10:52:39
1167,19010091,2,74120,13,,1,3,0,96.00,0,0,0,1,,2019-05-12 10:52:50
1168,19010091,2,74120,14,,1,3,0,95.00,0,0,0,1,,2019-05-12 10:53:04
1169,19010091,2,74120,15,,1,3,0,99.00,0,0,0,1,,2019-05-12 10:53:18
1170,19010091,2,74120,16,,1,3,0,98.00,0,0,0,1,,2019-05-12 10:53:28
1171,19010091,2,74120,17,,2,2,0,96.00,0,0,0,1,,2019-05-12 10:53:39
1172,19010091,2,74120,18,,2,2,0,92.00,0,0,0,1,,2019-05-12 10:54:04
1173,19010091,2,74120,19,,2,3,0,99.00,0,0,0,1,,2019-05-12 10:54:14
1174,19010091,2,74120,20,,2,3,0,97.00,0,0,0,1,,2019-05-12 10:54:23
1175,19010092,1,74120,1,214,0,3,1,134.00,0,0,12,1,14,2019-05-12 10:54:32
1176,19010092,1,74120,2,199,2,3,0,132.00,0,0,0,1,15,2019-05-12 11:04:59
1177,19010092,1,74120,3,210,1,3,1,133.00,1,1,12,1,16,2019-05-12 11:05:07
1178,19010092,1,74120,4,130,2,3,0,119.00,0,0,0,1,7,2019-05-12 11:05:12
1179,19010092,1,74120,5,143,1,3,0,119.00,0,0,0,1,9,2019-05-12 11:05:17
1180,19010092,1,74120,6,118,1,3,0,114.00,0,0,0,1,7,2019-05-12 11:05:21
1181,19010092,1,74120,7,108,2,3,0,112.00,0,0,0,1,7,2019-05-12 11:05:25
1182,19010092,1,74120,8,143,2,3,0,122.00,0,0,0,1,9,2019-05-12 11:05:31
1183,19010092,1,74120,9,86,2,2,0,101.00,0,0,0,1,6,2019-05-12 11:05:36
1184,19010092,1,74120,10,155,2,3,0,124.00,0,0,0,1,11,2019-05-12 11:05:46
1185,19010092,2,74120,11,,1,2,0,99.00,0,0,0,1,,2019-05-12 11:11:40
